ZIPCODEN,ZIPCODEA,ZIPTYPE,RESZIPN,RESZIPA,RUCA30
20537,20537,2,20004,20004,1
20538,20538,2,20001,20001,1
20539,20539,2,20005,20005,1
20540,20540,2,20003,20003,1
20541,20541,2,20003,20003,1
20542,20542,2,20011,20011,1
20543,20543,2,20004,20004,1
20544,20544,2,20036,20036,1
20546,20546,2,20003,20003,1
20547,20547,2,20024,20024,1
20548,20548,2,20001,20001,1
20549,20549,2,20004,20004,1
20551,20551,2,20006,20006,1
20552,20552,2,20001,20001,1
20553,20553,2,20004,20004,1
20554,20554,2,20009,20009,1
20555,20555,2,20006,20006,1
20557,20557,2,20003,20003,1
20558,20558,2,20006,20006,1
20559,20559,2,20003,20003,1
20560,20560,2,20024,20024,1
20565,20565,2,20002,20002,1
20566,20566,2,20037,20037,1
20570,20570,2,20006,20006,1
20571,20571,2,20005,20005,1
20572,20572,2,20005,20005,1
20573,20573,2,20002,20002,1
20575,20575,2,20006,20006,1
20576,20576,2,20005,20005,1
20577,20577,2,20005,20005,1
20578,20578,2,20001,20001,1
20579,20579,2,20006,20006,1
20580,20580,2,20004,20004,1
20581,20581,2,20037,20037,1
20585,20585,2,20024,20024,1
20586,20586,2,20037,20037,1
20588,20588,2,20008,20008,1
20590,20590,2,20024,20024,1
20591,20591,2,20004,20004,1
20593,20593,2,20024,20024,1
20594,20594,2,20024,20024,1
20597,20597,2,20006,20006,1
20598,20598,2,20008,20008,1
20599,20599,2,20002,20002,1
20601,20601,1,20601,20601,2
20602,20602,1,20602,20602,2
20603,20603,1,20603,20603,2
20604,20604,2,20601,20601,2
20606,20606,1,20606,20606,3
20607,20607,1,20607,20607,2
20608,20608,1,20608,20608,2
20609,20609,1,20609,20609,3
20610,20610,2,20678,20678,2
20611,20611,1,20611,20611,2.1
20612,20612,2,20637,20637,2
20613,20613,1,20613,20613,2
20615,20615,1,20615,20615,2
20616,20616,1,20616,20616,2
20617,20617,1,20617,20617,2
20618,20618,1,20618,20618,3
20619,20619,1,20619,20619,1.1
20620,20620,1,20620,20620,2
20621,20621,1,20621,20621,2
20622,20622,1,20622,20622,2.1
20623,20623,1,20623,20623,1
20624,20624,1,20624,20624,2
20625,20625,1,20625,20625,2
20626,20626,1,20626,20626,3
20627,20627,2,20650,20650,2.1
20628,20628,1,20628,20628,2
20629,20629,2,20688,20688,1.1
20630,20630,1,20630,20630,2
20632,20632,1,20632,20632,2.1
20634,20634,1,20634,20634,1.1
20635,20635,2,20621,20621,2
20636,20636,1,20636,20636,2.1
20637,20637,1,20637,20637,2
20639,20639,1,20639,20639,2
20640,20640,1,20640,20640,2
20643,20643,2,20646,20646,2
20645,20645,1,20645,20645,2
20646,20646,1,20646,20646,2
20650,20650,1,20650,20650,2.1
20653,20653,1,20653,20653,1.1
20656,20656,1,20656,20656,1.1
20657,20657,1,20657,20657,1.1
20658,20658,1,20658,20658,2.1
20659,20659,1,20659,20659,2
20660,20660,2,20659,20659,2
20661,20661,2,20664,20664,2
20662,20662,1,20662,20662,2.1
20664,20664,1,20664,20664,2
20667,20667,1,20667,20667,1.1
20670,20670,1,20670,20670,1.1
20674,20674,1,20674,20674,2
20675,20675,1,20675,20675,2
20676,20676,1,20676,20676,2
20677,20677,1,20677,20677,2.1
20678,20678,1,20678,20678,2
20680,20680,1,20680,20680,2
20682,20682,2,20664,20664,2
20684,20684,1,20684,20684,2
20685,20685,1,20685,20685,2
20687,20687,1,20687,20687,2
20688,20688,1,20688,20688,1.1
20689,20689,1,20689,20689,2
20690,20690,1,20690,20690,2
20692,20692,1,20692,20692,2
20693,20693,1,20693,20693,2.1
20695,20695,1,20695,20695,2
20697,20697,2,20705,20705,1
20701,20701,1,20701,20701,1.1
20703,20703,2,20706,20706,1
20704,20704,2,20705,20705,1
20705,20705,1,20705,20705,1
20706,20706,1,20706,20706,1
20707,20707,1,20707,20707,1.1
20708,20708,1,20708,20708,1.1
20709,20709,2,20708,20708,1.1
20710,20710,1,20710,20710,1
20711,20711,1,20711,20711,2
20712,20712,1,20712,20712,1
20714,20714,1,20714,20714,2
20715,20715,1,20715,20715,1
20716,20716,1,20716,20716,1
20717,20717,2,20720,20720,1
20718,20718,2,20715,20715,1
20719,20719,2,20715,20715,1
20720,20720,1,20720,20720,1
20721,20721,1,20721,20721,1
20722,20722,1,20722,20722,1
20723,20723,1,20723,20723,1.1
20724,20724,1,20724,20724,1.1
20725,20725,2,20707,20707,1.1
20726,20726,2,20707,20707,1.1
20731,20731,2,20743,20743,1
20732,20732,1,20732,20732,2
20733,20733,1,20733,20733,2
20735,20735,1,20735,20735,1
20736,20736,1,20736,20736,2
20737,20737,1,20737,20737,1
20738,20738,2,20737,20737,1
20740,20740,1,20740,20740,1
20741,20741,2,20740,20740,1
20742,20742,1,20742,20742,1
20743,20743,1,20743,20743,1
20744,20744,1,20744,20744,1
20745,20745,1,20745,20745,1
20746,20746,1,20746,20746,1
20747,20747,1,20747,20747,1
20748,20748,1,20748,20748,1
20749,20749,2,20744,20744,1
20750,20750,2,20745,20745,1
20751,20751,1,20751,20751,2
20752,20752,2,20746,20746,1
20753,20753,2,20747,20747,1
20754,20754,1,20754,20754,2
20755,20755,1,20755,20755,1.1
20757,20757,2,20748,20748,1
20758,20758,1,20758,20758,2
20759,20759,1,20759,20759,1.1
20762,20762,1,20762,20762,1
20763,20763,1,20763,20763,1.1
20764,20764,1,20764,20764,2
20765,20765,2,20778,20778,2
20768,20768,2,20770,20770,1
20769,20769,1,20769,20769,1
20770,20770,1,20770,20770,1
20771,20771,1,20771,20771,1
20772,20772,1,20772,20772,1
20773,20773,2,20772,20772,1
20774,20774,1,20774,20774,1
20775,20775,2,20772,20772,1
20776,20776,1,20776,20776,2.1
20777,20777,1,20777,20777,1.1
20778,20778,1,20778,20778,2
20779,20779,1,20779,20779,2
20781,20781,1,20781,20781,1
20782,20782,1,20782,20782,1
20783,20783,1,20783,20783,1
20784,20784,1,20784,20784,1
20785,20785,1,20785,20785,1
20787,20787,2,20783,20783,1
20788,20788,2,20782,20782,1
20790,20790,2,20746,20746,1
20791,20791,2,20748,20748,1
20792,20792,2,20772,20772,1
20794,20794,1,20794,20794,1.1
20797,20797,2,20707,20707,1.1
20799,20799,2,20743,20743,1
20810,20810,2,20814,20814,1
20811,20811,2,20814,20814,1
20812,20812,1,20812,20812,1
20813,20813,2,20815,20815,1
20814,20814,1,20814,20814,1
20815,20815,1,20815,20815,1
20816,20816,1,20816,20816,1
20817,20817,1,20817,20817,1
20818,20818,1,20818,20818,1
20824,20824,2,20814,20814,1
20825,20825,2,20815,20815,1
20827,20827,2,20817,20817,1
20830,20830,2,20832,20832,1
20832,20832,1,20832,20832,1
20833,20833,1,20833,20833,1
20837,20837,1,20837,20837,2
20838,20838,1,20838,20838,2
20839,20839,1,20839,20839,2
20841,20841,1,20841,20841,1
20842,20842,1,20842,20842,2
20847,20847,2,20850,20850,1
20848,20848,2,20851,20851,1
20849,20849,2,20850,20850,1
20850,20850,1,20850,20850,1
20851,20851,1,20851,20851,1
20852,20852,1,20852,20852,1
20853,20853,1,20853,20853,1
20854,20854,1,20854,20854,1
20855,20855,1,20855,20855,1
20857,20857,2,20850,20850,1
20859,20859,2,20854,20854,1
20860,20860,1,20860,20860,1
20861,20861,1,20861,20861,1
20862,20862,1,20862,20862,1
20866,20866,1,20866,20866,1
20868,20868,1,20868,20868,1
20871,20871,1,20871,20871,1
20872,20872,1,20872,20872,1
20874,20874,1,20874,20874,1
20875,20875,2,20874,20874,1
20876,20876,1,20876,20876,1
20877,20877,1,20877,20877,1
20878,20878,1,20878,20878,1
20879,20879,1,20879,20879,1
20880,20880,2,20877,20877,1
20882,20882,1,20882,20882,1
20883,20883,2,20877,20877,1
20884,20884,2,20877,20877,1
20885,20885,2,20878,20878,1
20886,20886,1,20886,20886,1
20889,20889,2,20814,20814,1
20891,20891,2,20895,20895,1
20892,20892,2,20814,20814,1
20894,20894,2,20814,20814,1
20895,20895,1,20895,20895,1
20896,20896,2,20895,20895,1
20897,20897,2,20906,20906,1
20898,20898,2,20877,20877,1
20899,20899,2,20878,20878,1
20901,20901,1,20901,20901,1
20902,20902,1,20902,20902,1
20903,20903,1,20903,20903,1
20904,20904,1,20904,20904,1
20905,20905,1,20905,20905,1
20906,20906,1,20906,20906,1
20907,20907,2,20910,20910,1
20908,20908,2,20853,20853,1
20910,20910,1,20910,20910,1
20911,20911,2,20910,20910,1
20912,20912,1,20912,20912,1
20913,20913,2,20912,20912,1
20914,20914,2,20904,20904,1
20915,20915,2,20902,20902,1
20916,20916,2,20853,20853,1
20918,20918,2,20901,20901,1
20993,20993,2,20910,20910,1
20997,20997,2,20910,20910,1
21001,21001,1,21001,21001,1.1
21005,21005,1,21005,21005,1.1
21009,21009,1,21009,21009,1.1
21010,21010,1,21010,21010,1.1
21012,21012,1,21012,21012,1.1
21013,21013,1,21013,21013,1.1
21014,21014,1,21014,21014,1.1
21015,21015,1,21015,21015,1.1
21017,21017,1,21017,21017,1.1
21018,21018,2,21047,21047,1.1
21020,21020,2,21136,21136,1.1
21022,21022,2,21093,21093,1.1
21023,21023,2,21136,21136,1.1
21027,21027,2,21220,21220,1.1
21028,21028,1,21028,21028,2.1
21029,21029,1,21029,21029,1.1
21030,21030,1,21030,21030,1.1
21031,21031,1,21031,21031,1.1
21032,21032,1,21032,21032,1.1
21034,21034,1,21034,21034,2.1
21035,21035,1,21035,21035,2.1
21036,21036,1,21036,21036,2.1
21037,21037,1,21037,21037,1.1
21040,21040,1,21040,21040,1.1
21041,21041,2,21042,21042,1.1
21042,21042,1,21042,21042,1.1
21043,21043,1,21043,21043,1.1
21044,21044,1,21044,21044,1.1
21045,21045,1,21045,21045,1.1
21046,21046,1,21046,21046,1.1
21047,21047,1,21047,21047,1.1
21048,21048,1,21048,21048,2
21050,21050,1,21050,21050,1.1
21051,21051,1,21051,21051,2
21052,21052,2,21219,21219,1.1
21053,21053,1,21053,21053,2
21054,21054,1,21054,21054,1.1
21056,21056,1,21056,21056,1.1
21057,21057,1,21057,21057,1.1
21060,21060,1,21060,21060,1.1
21061,21061,1,21061,21061,1.1
21062,21062,2,21060,21060,1.1
21065,21065,2,21030,21030,1.1
21071,21071,1,21071,21071,1.1
21074,21074,1,21074,21074,2
21075,21075,1,21075,21075,1.1
21076,21076,1,21076,21076,1.1
21077,21077,1,21077,21077,1.1
21078,21078,1,21078,21078,1.1
21082,21082,1,21082,21082,2
21084,21084,1,21084,21084,1.1
21085,21085,1,21085,21085,1.1
21087,21087,1,21087,21087,1.1
21088,21088,2,21102,21102,2
21090,21090,1,21090,21090,1.1
21092,21092,2,21057,21057,1.1
21093,21093,1,21093,21093,1.1
21094,21094,2,21093,21093,1.1
21102,21102,1,21102,21102,2
21104,21104,1,21104,21104,2
21105,21105,2,21053,21053,2
21106,21106,2,21037,21037,1.1
21108,21108,1,21108,21108,1.1
21111,21111,1,21111,21111,2
21113,21113,1,21113,21113,1.1
21114,21114,1,21114,21114,1.1
21117,21117,1,21117,21117,1.1
21120,21120,1,21120,21120,2
21122,21122,1,21122,21122,1.1
21123,21123,2,21122,21122,1.1
21128,21128,1,21128,21128,1.1
21130,21130,2,21001,21001,1.1
21131,21131,1,21131,21131,1.1
21132,21132,1,21132,21132,2.1
21133,21133,1,21133,21133,1.1
21136,21136,1,21136,21136,1.1
21139,21139,2,21204,21204,1.1
21140,21140,1,21140,21140,1
21144,21144,1,21144,21144,1.1
21146,21146,1,21146,21146,1.1
21150,21150,2,21046,21046,1.1
21152,21152,1,21152,21152,1.1
21153,21153,1,21153,21153,1.1
21154,21154,1,21154,21154,2.1
21155,21155,1,21155,21155,2
21156,21156,1,21156,21156,1.1
21157,21157,1,21157,21157,2
21158,21158,1,21158,21158,2
21160,21160,1,21160,21160,2.1
21161,21161,1,21161,21161,2
21162,21162,1,21162,21162,1.1
21163,21163,1,21163,21163,1.1
21201,21201,1,21201,21201,1.1
21202,21202,1,21202,21202,1.1
21203,21203,2,21202,21202,1.1
21204,21204,1,21204,21204,1.1
21205,21205,1,21205,21205,1.1
21206,21206,1,21206,21206,1.1
21207,21207,1,21207,21207,1.1
21208,21208,1,21208,21208,1.1
21209,21209,1,21209,21209,1.1
21210,21210,1,21210,21210,1.1
21211,21211,1,21211,21211,1.1
21212,21212,1,21212,21212,1.1
21213,21213,1,21213,21213,1.1
21214,21214,1,21214,21214,1.1
21215,21215,1,21215,21215,1.1
21216,21216,1,21216,21216,1.1
21217,21217,1,21217,21217,1.1
21218,21218,1,21218,21218,1.1
21219,21219,1,21219,21219,1.1
21220,21220,1,21220,21220,1.1
21221,21221,1,21221,21221,1.1
21222,21222,1,21222,21222,1.1
21223,21223,1,21223,21223,1.1
21224,21224,1,21224,21224,1.1
21225,21225,1,21225,21225,1.1
21226,21226,1,21226,21226,1.1
21227,21227,1,21227,21227,1.1
21228,21228,1,21228,21228,1.1
21229,21229,1,21229,21229,1.1
21230,21230,1,21230,21230,1.1
21231,21231,1,21231,21231,1.1
21233,21233,2,21202,21202,1.1
21234,21234,1,21234,21234,1.1
21235,21235,2,21207,21207,1.1
21236,21236,1,21236,21236,1.1
21237,21237,1,21237,21237,1.1
21239,21239,1,21239,21239,1.1
21240,21240,1,21240,21240,1.1
21241,21241,2,21207,21207,1.1
21244,21244,1,21244,21244,1.1
21250,21250,1,21250,21250,1.1
21251,21251,1,21251,21251,1.1
21252,21252,1,21252,21252,1.1
21263,21263,2,21202,21202,1.1
21264,21264,2,21202,21202,1.1
21270,21270,2,21215,21215,1.1
21273,21273,2,21202,21202,1.1
21275,21275,2,21202,21202,1.1
21278,21278,2,21218,21218,1.1
21279,21279,2,21202,21202,1.1
21280,21280,2,21202,21202,1.1
21281,21281,2,21224,21224,1.1
21282,21282,2,21208,21208,1.1
21284,21284,2,21286,21286,1.1
21285,21285,2,21286,21286,1.1
21286,21286,1,21286,21286,1.1
21287,21287,2,21205,21205,1.1
21288,21288,2,21202,21202,1.1
21289,21289,2,21207,21207,1.1
21290,21290,2,21201,21201,1.1
21297,21297,2,21202,21202,1.1
21298,21298,2,21202,21202,1.1
21401,21401,1,21401,21401,1.1
21402,21402,1,21402,21402,1.1
21403,21403,1,21403,21403,1.1
21404,21404,2,21401,21401,1.1
21405,21405,1,21405,21405,1.1
21409,21409,1,21409,21409,1.1
21411,21411,2,21401,21401,1.1
21412,21412,2,21122,21122,1.1
21501,21501,2,21502,21502,1
21502,21502,1,21502,21502,1
21503,21503,2,21502,21502,1
21504,21504,2,21502,21502,1
21505,21505,2,21502,21502,1
21520,21520,1,21520,21520,10
21521,21521,1,21521,21521,2
21522,21522,1,21522,21522,10.1
21523,21523,1,21523,21523,10
21524,21524,2,21502,21502,1
21528,21528,2,21532,21532,1
21529,21529,2,21502,21502,1
21530,21530,1,21530,21530,2.1
21531,21531,1,21531,21531,10
21532,21532,1,21532,21532,1
21536,21536,1,21536,21536,10.1
21538,21538,1,21538,21538,10
21539,21539,1,21539,21539,2
21540,21540,1,21540,21540,2
21541,21541,1,21541,21541,10
21542,21542,2,21532,21532,1
21543,21543,2,21532,21532,1
21545,21545,1,21545,21545,2
21550,21550,1,21550,21550,10.3
21555,21555,1,21555,21555,2.1
21556,21556,2,21502,21502,1
21557,21557,1,21557,21557,1
21560,21560,2,21502,21502,1
21561,21561,1,21561,21561,10
21562,21562,1,21562,21562,2
21601,21601,1,21601,21601,4
21607,21607,1,21607,21607,10.1
21609,21609,2,21655,21655,5
21610,21610,1,21610,21610,10.3
21612,21612,1,21612,21612,10.2
21613,21613,1,21613,21613,4
21617,21617,1,21617,21617,2
21619,21619,1,21619,21619,1.1
21620,21620,1,21620,21620,7.1
21622,21622,1,21622,21622,5
21623,21623,1,21623,21623,7.1
21624,21624,1,21624,21624,10.2
21625,21625,1,21625,21625,3
21626,21626,1,21626,21626,5
21627,21627,2,21672,21672,5
21628,21628,1,21628,21628,9
21629,21629,1,21629,21629,2
21631,21631,1,21631,21631,5
21632,21632,1,21632,21632,7.2
21634,21634,1,21634,21634,5.1
21635,21635,1,21635,21635,3
21636,21636,1,21636,21636,3
21638,21638,1,21638,21638,1.1
21639,21639,1,21639,21639,3
21640,21640,1,21640,21640,3
21641,21641,2,21629,21629,2
21643,21643,1,21643,21643,6
21644,21644,1,21644,21644,10.1
21645,21645,1,21645,21645,10.3
21647,21647,1,21647,21647,10.2
21648,21648,1,21648,21648,5.1
21649,21649,1,21649,21649,3
21650,21650,1,21650,21650,3
21651,21651,1,21651,21651,3
21652,21652,2,21612,21612,10.2
21653,21653,2,21663,21663,10.2
21654,21654,1,21654,21654,5
21655,21655,1,21655,21655,5
21656,21656,2,21623,21623,7.1
21657,21657,1,21657,21657,2
21658,21658,1,21658,21658,2.1
21659,21659,1,21659,21659,3
21660,21660,1,21660,21660,2
21661,21661,1,21661,21661,10.3
21662,21662,1,21662,21662,5
21663,21663,1,21663,21663,10.2
21664,21664,2,21631,21631,5
21665,21665,1,21665,21665,10.2
21666,21666,1,21666,21666,1.1
21667,21667,1,21667,21667,10.3
21668,21668,1,21668,21668,10.1
21669,21669,1,21669,21669,5.1
21670,21670,2,21649,21649,3
21671,21671,1,21671,21671,10.2
21672,21672,1,21672,21672,5
21673,21673,1,21673,21673,5
21675,21675,1,21675,21675,5
21676,21676,1,21676,21676,10.2
21677,21677,1,21677,21677,5.1
21678,21678,1,21678,21678,10.3
21679,21679,1,21679,21679,3
21690,21690,2,21620,21620,7.1
21701,21701,1,21701,21701,1.1
21702,21702,1,21702,21702,1.1
21703,21703,1,21703,21703,1.1
21704,21704,1,21704,21704,1.1
21705,21705,2,21701,21701,1.1
21709,21709,2,21701,21701,1.1
21710,21710,1,21710,21710,2
21711,21711,1,21711,21711,2
21713,21713,1,21713,21713,1
21714,21714,2,21703,21703,1.1
21715,21715,2,21779,21779,3
21716,21716,1,21716,21716,2
21717,21717,2,21710,21710,2
21718,21718,1,21718,21718,1.1
21719,21719,1,21719,21719,4.1
21720,21720,2,21783,21783,1
21721,21721,2,21783,21783,1
21722,21722,1,21722,21722,2
21723,21723,1,21723,21723,2.1
21727,21727,1,21727,21727,7.1
21733,21733,1,21733,21733,1
21734,21734,2,21740,21740,1
21737,21737,1,21737,21737,2.1
21738,21738,1,21738,21738,2.1
21740,21740,1,21740,21740,1
21741,21741,2,21740,21740,1
21742,21742,1,21742,21742,1
21746,21746,2,21740,21740,1
21747,21747,2,21740,21740,1
21749,21749,2,21740,21740,1
21750,21750,1,21750,21750,2
21754,21754,1,21754,21754,1.1
21755,21755,1,21755,21755,1.1
21756,21756,1,21756,21756,3
21757,21757,1,21757,21757,2
21758,21758,1,21758,21758,2
21759,21759,2,21757,21757,2
21762,21762,2,21701,21701,1.1
21765,21765,2,21797,21797,2.1
21766,21766,1,21766,21766,2.1
21767,21767,1,21767,21767,1
21769,21769,1,21769,21769,1.1
21770,21770,1,21770,21770,1.1
21771,21771,1,21771,21771,1
21773,21773,1,21773,21773,2.1
21774,21774,1,21774,21774,1.1
21775,21775,2,21757,21757,2
21776,21776,1,21776,21776,2.1
21777,21777,1,21777,21777,2
21778,21778,1,21778,21778,2.1
21779,21779,1,21779,21779,3
21780,21780,1,21780,21780,2
21781,21781,2,21733,21733,1
21782,21782,1,21782,21782,2.1
21783,21783,1,21783,21783,1
21784,21784,1,21784,21784,2
21787,21787,1,21787,21787,2.1
21788,21788,1,21788,21788,2
21790,21790,1,21790,21790,2
21791,21791,1,21791,21791,2
21792,21792,2,21771,21771,1
21793,21793,1,21793,21793,1.1
21794,21794,1,21794,21794,2.1
21795,21795,1,21795,21795,1
21797,21797,1,21797,21797,2.1
21798,21798,1,21798,21798,1.1
21801,21801,1,21801,21801,1
21802,21802,2,21804,21804,1
21803,21803,2,21801,21801,1
21804,21804,1,21804,21804,1
21810,21810,2,21822,21822,2
21811,21811,1,21811,21811,4
21813,21813,1,21813,21813,5
21814,21814,1,21814,21814,2
21817,21817,1,21817,21817,7.1
21821,21821,1,21821,21821,2
21822,21822,1,21822,21822,2
21824,21824,1,21824,21824,2
21826,21826,1,21826,21826,1
21829,21829,1,21829,21829,2
21830,21830,1,21830,21830,1
21835,21835,1,21835,21835,5
21836,21836,2,21856,21856,2
21837,21837,1,21837,21837,2
21838,21838,1,21838,21838,10.1
21840,21840,1,21840,21840,2
21841,21841,1,21841,21841,6
21842,21842,1,21842,21842,4
21843,21843,2,21842,21842,4
21849,21849,1,21849,21849,2
21850,21850,1,21850,21850,2
21851,21851,1,21851,21851,7.1
21852,21852,2,21850,21850,2
21853,21853,1,21853,21853,2
21856,21856,1,21856,21856,2
21857,21857,2,21871,21871,2
21861,21861,1,21861,21861,2
21862,21862,2,21811,21811,4
21863,21863,1,21863,21863,5
21864,21864,1,21864,21864,2
21865,21865,1,21865,21865,2
21866,21866,2,21824,21824,2
21867,21867,2,21871,21871,2
21869,21869,1,21869,21869,3
21871,21871,1,21871,21871,2
21872,21872,1,21872,21872,5
21874,21874,1,21874,21874,2
21875,21875,1,21875,21875,1
21890,21890,2,21871,21871,2
21901,21901,1,21901,21901,1
21902,21902,2,21903,21903,1.1
21903,21903,1,21903,21903,1.1
21904,21904,1,21904,21904,1.1
21911,21911,1,21911,21911,1
21912,21912,1,21912,21912,2
21913,21913,1,21913,21913,2
21914,21914,1,21914,21914,1
21915,21915,1,21915,21915,2
21916,21916,2,21921,21921,1
21917,21917,1,21917,21917,1
21918,21918,1,21918,21918,2
21919,21919,1,21919,21919,2
21920,21920,2,21921,21921,1
21921,21921,1,21921,21921,1
21922,21922,2,21921,21921,1
21930,21930,2,21919,21919,2
22003,22003,1,22003,22003,1
22009,22009,2,22015,22015,1
22015,22015,1,22015,22015,1
22025,22025,1,22025,22025,1
22026,22026,1,22026,22026,1
22027,22027,1,22027,22027,1
22030,22030,1,22030,22030,1
22031,22031,1,22031,22031,1
22032,22032,1,22032,22032,1
22033,22033,1,22033,22033,1
22034,22034,2,22031,22031,1
22035,22035,2,22030,22030,1
22036,22036,2,22031,22031,1
22037,22037,2,22030,22030,1
22038,22038,2,22030,22030,1
22039,22039,1,22039,22039,1
22040,22040,2,22046,22046,1
22041,22041,1,22041,22041,1
22042,22042,1,22042,22042,1
22043,22043,1,22043,22043,1
22044,22044,1,22044,22044,1
22046,22046,1,22046,22046,1
22060,22060,1,22060,22060,1
22066,22066,1,22066,22066,1
22067,22067,1,22067,22067,1
22079,22079,1,22079,22079,1
22081,22081,2,22031,22031,1
22082,22082,2,22031,22031,1
22095,22095,2,20170,20170,1
22096,22096,2,20190,20190,1
22101,22101,1,22101,22101,1
22102,22102,1,22102,22102,1
22103,22103,2,22102,22102,1
22106,22106,2,22101,22101,1
22107,22107,2,22101,22101,1
22108,22108,2,22101,22101,1
22109,22109,2,22101,22101,1
22116,22116,2,22031,22031,1
22118,22118,2,22030,22030,1
22119,22119,2,22031,22031,1
22121,22121,2,22309,22309,1
22122,22122,2,22079,22079,1
22124,22124,1,22124,22124,1
22125,22125,2,22192,22192,1
22134,22134,1,22134,22134,1
22135,22135,2,22134,22134,1
22150,22150,1,22150,22150,1
22151,22151,1,22151,22151,1
22152,22152,1,22152,22152,1
22153,22153,1,22153,22153,1
22156,22156,2,22150,22150,1
22158,22158,2,22003,22003,1
22159,22159,2,22151,22151,1
22160,22160,2,22151,22151,1
22161,22161,2,22150,22150,1
22172,22172,1,22172,22172,1
22180,22180,1,22180,22180,1
22181,22181,1,22181,22181,1
22182,22182,1,22182,22182,1
22183,22183,2,22180,22180,1
22185,22185,2,22180,22180,1
22191,22191,1,22191,22191,1
22192,22192,1,22192,22192,1
22193,22193,1,22193,22193,1
22194,22194,2,22191,22191,1
22195,22195,2,22191,22191,1
22199,22199,2,22079,22079,1
22201,22201,1,22201,22201,1
22202,22202,1,22202,22202,1
22203,22203,1,22203,22203,1
22204,22204,1,22204,22204,1
22205,22205,1,22205,22205,1
22206,22206,1,22206,22206,1
